protocol_id,candidate_id,openml_dataset_id,dataset_name,target_name,target_class_0,target_class_1,positive_class_assumption,outer_split_number,outer_repeat_number,outer_fold_number,outer_cv_n_splits,outer_cv_n_repeats,inner_cv_n_splits,model_id,model_role,selected_parameter_set_id,selected_params_json,feature_policy_id,feature_count,feature_names,n_train,n_test,train_positive_share,test_positive_share,roc_auc,average_precision,pr_auc,f1,balanced_accuracy,log_loss,brier_score,fit_seconds,predict_seconds,row_status,interpretation_allowed
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,6,2,1,5,2,,logistic_regression,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9400476154222873,0.8664760858814448,0.8664760858814448,0.7773830669034932,0.8340754101792835,0.28563063225806407,0.08537439346516613,2.793931,0.059848,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,7,2,2,5,2,3,hist_gradient_boosting,tuned_candidate,hgb_b5168b128e78,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 63}",numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.986156528792159,0.9622275549317987,0.9622275549317987,0.9059128772361055,0.9353593538738362,0.13448348968818796,0.03941867526881666,56.478339,0.117804,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,7,2,2,5,2,,dummy_prior,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.5,0.2806289163110752,0.2806289163110752,0.0,0.5,0.5935463243336803,0.20187632768894515,0.002107,0.010426,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,7,2,2,5,2,,logistic_regression,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9407303837563661,0.8727496529059272,0.8727496529059272,0.7775227659731991,0.8341137946003401,0.28124827825555176,0.08460661376269375,3.534015,0.026879,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,8,2,3,5,2,3,hist_gradient_boosting,tuned_candidate,hgb_8316cb7622a5,"{""l2_regularization"": 0.01, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 63}",numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9843252914060915,0.9582885569073729,0.9582885569073729,0.9009988448732758,0.933081426800942,0.14228213347278792,0.041852541629018414,55.087774,0.148921,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,8,2,3,5,2,,dummy_prior,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.5,0.2806289163110752,0.2806289163110752,0.0,0.5,0.5935463243336803,0.20187632768894515,0.001412,0.010185,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,8,2,3,5,2,,logistic_regression,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.939063708549254,0.8647971290329209,0.8647971290329209,0.7761698376551825,0.8343283403450389,0.2864401739961783,0.08612085106484822,2.524724,0.055031,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,9,2,4,5,2,3,hist_gradient_boosting,tuned_candidate,hgb_b5168b128e78,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 63}",numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9849066687944577,0.9592208295698623,0.9592208295698623,0.89936167323102,0.9320792519155608,0.1407860288683658,0.041695429918924956,56.540172,0.138705,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,9,2,4,5,2,,dummy_prior,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.5,0.2806289163110752,0.2806289163110752,0.0,0.5,0.5935463243336803,0.20187632768894515,0.003426,0.010128,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v02,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,9,2,4,5,2,,logistic_regression,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9374520167285362,0.8665954798017932,0.8665954798017932,0.776060070671378,0.8339606522167213,0.2877568894151804,0.08586948033378508,3.005506,0.058853,nested_research_draft,limited_nested_protocol_review_only
