protocol_id,candidate_id,openml_dataset_id,dataset_name,target_name,target_class_0,target_class_1,positive_class_assumption,outer_split_number,outer_repeat_number,outer_fold_number,outer_cv_n_splits,outer_cv_n_repeats,inner_cv_n_splits,model_id,model_role,selected_parameter_set_id,selected_params_json,feature_policy_id,feature_count,feature_names,n_train,n_test,train_positive_share,test_positive_share,roc_auc,average_precision,pr_auc,f1,balanced_accuracy,log_loss,brier_score,fit_seconds,predict_seconds,row_status,interpretation_allowed
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,7,2,2,5,2,3,hist_gradient_boosting,tuned_candidate,hgb_b5168b128e78,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 63}",numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.986156528792159,0.9622275549317987,0.9622275549317987,0.9059128772361055,0.9353593538738362,0.13448348968818796,0.03941867526881666,341.743056,1.307488,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,7,2,2,5,2,,dummy_prior,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.5,0.2806289163110752,0.2806289163110752,0.0,0.5,0.5935463243336803,0.20187632768894515,0.005248,0.031767,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,7,2,2,5,2,,logistic_regression,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9391845607295198,0.8699969875463552,0.8699969875463552,0.7728048689972538,0.8307376894972288,0.28443423394591166,0.08574501218504729,3.323423,0.072232,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,8,2,3,5,2,3,hist_gradient_boosting,tuned_candidate,hgb_8316cb7622a5,"{""l2_regularization"": 0.01, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 63}",numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9843252914060915,0.9582885569073729,0.9582885569073729,0.9009988448732758,0.933081426800942,0.14228213347278792,0.041852541629018414,348.743943,1.819262,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,8,2,3,5,2,,dummy_prior,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.5,0.2806289163110752,0.2806289163110752,0.0,0.5,0.5935463243336803,0.20187632768894515,0.004305,0.029815,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,8,2,3,5,2,,logistic_regression,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9401417006271371,0.8666065451558531,0.8666065451558531,0.7785116688683399,0.8359804516529056,0.2843081460825992,0.08540419333219232,4.512844,0.071685,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,9,2,4,5,2,3,hist_gradient_boosting,tuned_candidate,hgb_b5168b128e78,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 63}",numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9849066687944577,0.9592208295698623,0.9592208295698623,0.89936167323102,0.9320792519155608,0.1407860288683658,0.041695429918924956,349.186337,1.305228,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,9,2,4,5,2,,dummy_prior,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.5,0.2806289163110752,0.2806289163110752,0.0,0.5,0.5935463243336803,0.20187632768894515,0.004522,0.031992,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,9,2,4,5,2,,logistic_regression,control,not_applicable_control_model,,numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104051,26013,0.28062200267176673,0.2806289163110752,0.9378505675857892,0.8670399213481755,0.8670399213481755,0.7762711864406779,0.8339538735433356,0.2872122041450293,0.08573196423790935,4.270637,0.080373,nested_research_draft,limited_nested_protocol_review_only
miniboone_nested_cv_v01,openml_miniboone_41150,41150,MiniBooNE,signal,False,True,True,10,2,5,5,2,3,hist_gradient_boosting,tuned_candidate,hgb_8316cb7622a5,"{""l2_regularization"": 0.01, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 63}",numeric_particleid_0_49_locked,50,ParticleID_0; ParticleID_1; ParticleID_2; ParticleID_3; ParticleID_4; ParticleID_5; ParticleID_6; ParticleID_7; ParticleID_8; ParticleID_9; ParticleID_10; ParticleID_11; ParticleID_12; ParticleID_13; ParticleID_14; ParticleID_15; ParticleID_16; ParticleID_17; ParticleID_18; ParticleID_19; ParticleID_20; ParticleID_21; ParticleID_22; ParticleID_23; ParticleID_24; ParticleID_25; ParticleID_26; ParticleID_27; ParticleID_28; ParticleID_29; ParticleID_30; ParticleID_31; ParticleID_32; ParticleID_33; ParticleID_34; ParticleID_35; ParticleID_36; ParticleID_37; ParticleID_38; ParticleID_39; ParticleID_40; ParticleID_41; ParticleID_42; ParticleID_43; ParticleID_44; ParticleID_45; ParticleID_46; ParticleID_47; ParticleID_48; ParticleID_49,104052,26012,0.2806289163110752,0.28060126095648164,0.9852772081557559,0.9606830455778904,0.9606830455778904,0.9038618438944792,0.9349761700280863,0.1386268666012782,0.040743879563388256,351.597235,1.66264,nested_research_draft,limited_nested_protocol_review_only
